match_id;golValido;minute;goal_diff;match_importance;n2_teamName;n2_playerName;n2_type.displayName;n2_distance;n2_angle;n2_duration;n1_teamName;n1_playerName;n1_type.displayName;n1_distance;n1_angle;n1_duration;n0_teamName;n0_playerName;n0_type.displayName;n0_distance;n0_angle;expected_goals_xG
1903258;False;16;0;3,55;Arsenal;Mikel Merino;Pass;68,22682756804686;5,969160241570236;3,0;Arsenal;Martin Ødegaard;Pass;58,665577641407396;6,806482763371998;7,0;Arsenal;Bukayo Saka;Savedshot;28,899999999999995;8,160842009515155;0,39
1903258;False;27;0;3,55;Aston Villa;Morgan Rogers;Pass;41,852717952362426;4,1187695654830465;-2,0;Arsenal;Piero Hincapié;Clearance;89,66833331784414;4,6711518447120985;-3,0;Aston Villa;Matty Cash;Savedshot;19,262658175859322;13,02204770080074;0,3
1903258;False;33;0;3,55;Aston Villa;Amadou Onana;Pass;66,51150276455945;6,279528262973391;3,0;Aston Villa;Morgan Rogers;Pass;54,43317003445601;7,6189079344236035;7,0;Aston Villa;Ollie Watkins;Savedshot;19,834565788037818;13,538001436573005;0,19
1903258;True;35;0;3,55;Aston Villa;Pau Torres;Pass;45,76046328436809;4,846403630960026;-1,0;Arsenal;Jurriën Timber;Interception;90,2756888647215;4,572827230683936;-2,0;Aston Villa;Matty Cash;Goal;16,104657711357916;6,788635510717436;0,73
1903258;False;41;-1;3,55;Arsenal;Bukayo Saka;Takeon;37,013511046643494;0,30915500184902006;1,0;Arsenal;Bukayo Saka;Pass;21,659178193089414;1,4721627609312036;1,0;Arsenal;Ben White;Savedshot;15,065523555456016;19,618467646382697;0,44
1903258;False;43;-1;3,55;Arsenal;Declan Rice;Interception;30,710258872240065;13,54572707116447;0,0;Arsenal;Declan Rice;Ballrecovery;28,452416417590968;14,189481855471128;3,0;Arsenal;Declan Rice;Savedshot;19,833809518093087;18,431492771386505;0,24
1903258;False;47;-1;3,55;Aston Villa;Emiliano Martínez;Error;91,9528683620038;4,551134627749245;0,0;Aston Villa;Amadou Onana;Error;91,9528683620038;4,551134627749245;-1,0;Arsenal;Leandro Trossard;Savedshot;26,044769148525777;6,780235319470343;0,14
1903258;False;49;-1;3,55;Arsenal;Ben White;Pass;38,71562991867754;4,479923506290925;3,0;Arsenal;Martin Ødegaard;Pass;26,699250925821868;13,986304951192524;2,0;Arsenal;Leandro Trossard;Missedshots;18,63249849054066;9,21812191452986;0,52
1903258;True;51;-1;3,55;Arsenal;Bukayo Saka;Pass;16,401219466856723;7,181830934562619;-1,0;Aston Villa;Emiliano Martínez;Clearance;97,8129848230796;4,2808947903095715;-2,0;Arsenal;Leandro Trossard;Goal;8,823831367382313;21,674290924654056;0,88
1903258;False;54;0;3,55;Aston Villa;Morgan Rogers;Pass;82,16471262044308;4,051803890630475;4,0;Aston Villa;Youri Tielemans;Pass;44,26522337004525;8,872474983685967;6,0;Aston Villa;Ollie Watkins;Savedshot;16,776471619503308;17,14913534676274;0,6
1903258;False;60;0;3,55;Aston Villa;Matty Cash;Pass;50,17608992338881;0,7033710273031188;-4,0;Arsenal;Declan Rice;Clearance;90,66377446367429;4,6201906256045575;-2,0;Aston Villa;Ian Maatsen;Missedshots;20,44162420161372;18,13744779747684;0,25
1903258;False;64;0;3,55;Aston Villa;Youri Tielemans;Pass;70,70113153267067;5,876756279032337;4,0;Aston Villa;Morgan Rogers;Pass;43,51390582331124;9,612766423756359;6,0;Aston Villa;Ollie Watkins;Savedshot;17,118703221914913;19,060654351987605;0,73
1903258;False;66;0;3,55;Aston Villa;Boubacar Kamara;Challenge;75,19361675035988;5,426399580698901;-0,0;Arsenal;Martin Ødegaard;Takeon;31,84462277999223;11,091703478492917;2,0;Arsenal;Martin Ødegaard;Savedshot;21,645322820415497;15,805218859545004;0,32
1903258;False;67;0;3,55;Arsenal;Viktor Gyökeres;Pass;35,15522720734428;1,131994358010871;-2,0;Aston Villa;Ezri Konsa;Clearance;88,95802380898532;4,703650303530272;-1,0;Arsenal;Declan Rice;Missedshots;18,07097119692243;22,818314669058026;0,49
1903258;False;68;0;3,55;Arsenal;Ben White;Pass;51,49689311016734;6,285134223991173;6,0;Arsenal;Bukayo Saka;Pass;40,09214386884293;3,861967125715399;2,0;Arsenal;Martin Ødegaard;Savedshot;26,293725487271672;13,362094807676312;0,15
1903258;False;69;0;3,55;Arsenal;Riccardo Calafiori;Pass;17,97386992275175;5,535693135897281;-1,0;Aston Villa;Amadou Onana;Clearance;95,13621812958512;4,386171729626927;-1,0;Arsenal;Bukayo Saka;Savedshot;16,530275254816537;21,243133498459933;0,39
1903258;False;69;0;3,55;Aston Villa;John McGinn;Clearance;81,16680355909058;5,032899402492937;-4,0;Arsenal;Declan Rice;Pass;40,65390510147826;8,006346306558408;1,0;Arsenal;Jurriën Timber;Missedshots;10,404326023342414;37,379537062905236;0,78
1903258;False;77;0;3,55;Aston Villa;Morgan Rogers;Pass;25,983456275099353;7,249614827298538;-1,0;Arsenal;Riccardo Calafiori;Balltouch;86,27102642254815;4,7200451806443215;-1,0;Aston Villa;Donyell Malen;Missedshots;17,76738585161025;12,55945377505761;0,1
1903258;False;81;0;3,55;Aston Villa;Ezri Konsa;Pass;60,40670492586067;6,444462175409957;3,0;Aston Villa;Matty Cash;Pass;68,55085703330047;4,830745809504148;6,0;Aston Villa;Morgan Rogers;Savedshot;11,24455423749648;3,7049193848877096;0,7
1903258;False;87;0;3,55;Aston Villa;Victor Lindelöf;Pass;54,24546063957794;5,580701554187775;5,0;Aston Villa;Jadon Sancho;Pass;35,97360143216133;6,424298168447798;2,0;Aston Villa;Youri Tielemans;Savedshot;25,133443854752578;14,915972514948054;0,17
1903258;False;87;0;3,55;Aston Villa;Emiliano Buendía;Aerial;13,218547575282244;30,917608250268827;-0,0;Arsenal;Piero Hincapié;Clearance;86,80282253475401;4,828682378948134;-1,0;Aston Villa;Emiliano Buendía;Savedshot;16,181779877380603;24,683960511240986;0,26
1903258;False;92;0;3,55;Arsenal;Piero Hincapié;Pass;62,182393006380835;6,72813916569405;4,0;Arsenal;Declan Rice;Pass;40,279647466183214;4,31864520009303;2,0;Arsenal;Noni Madueke;Missedshots;17,3761330565808;6,942954465519458;0,37
1903258;False;93;0;3,55;Aston Villa;Morgan Rogers;Pass;32,33109957919773;3,288531507651416;2,0;Aston Villa;Jadon Sancho;Pass;9,176055797563572;18,30560442265901;1,0;Aston Villa;Youri Tielemans;Savedshot;3,6359317925395627;90,44336938389546;0,88
1903258;False;93;0;3,55;Aston Villa;Youri Tielemans;Savedshot;3,6359317925395627;90,44336938389546;0,0;Arsenal;David Raya;Save;98,6183045889555;4,250074917837961;-1,0;Aston Villa;Emiliano Buendía;Savedshot;4,830113870293328;72,48335291298918;0,78
1903258;False;93;0;3,55;Arsenal;Jurriën Timber;Save;96,61868349341135;4,337917883830783;-1,0;Aston Villa;Emiliano Buendía;Pass;13,917614738165451;19,865917873324165;0,0;Aston Villa;Boubacar Kamara;Savedshot;11,350770898930168;34,89494904520552;0,2
1903258;True;94;0;3,55;Arsenal;Jurriën Timber;Dispossessed;91,02664445095185;4,598638294986315;-0,0;Aston Villa;Boubacar Kamara;Tackle;10,288342918079659;35,77218076701093;2,0;Aston Villa;Emiliano Buendía;Goal;11,002272492535353;33,94662986863421;0,87
1903259;False;2;0;4,25;Newcastle;Joelinton;Pass;53,387732673339855;7,772784248139183;4,0;Newcastle;Anthony Gordon;Pass;27,1974263488294;10,33818690670323;2,0;Newcastle;Yoane Wissa;Savedshot;15,016324450410627;27,370331898442814;0,53
1903259;False;5;0;4,25;Crystal Palace;Brennan Johnson;Takeon;16,29846618550347;13,070021442472363;0,0;Crystal Palace;Brennan Johnson;Pass;22,541739063346462;8,250331876814647;1,0;Crystal Palace;Will Hughes;Missedshots;26,51867266663247;7,973339901410917;0,2
1903259;False;6;0;4,25;Crystal Palace;Marc Guéhi;Aerial;9,604165762834379;37,28190703025546;-1,0;Newcastle;Joelinton;Clearance;91,93606474066638;4,552794084195145;-1,0;Crystal Palace;Will Hughes;Savedshot;15,600320509527995;26,406339281546188;0,44
1903259;False;16;0;4,25;Crystal Palace;Dean Henderson;Punch;97,62171889492625;4,231905995513785;-1,0;Newcastle;Lewis Hall;Pass;21,760974242896385;6,624017415721283;1,0;Newcastle;Fabian Schär;Savedshot;6,81542368455549;55,62060762992339;0,69
1903259;False;21;0;4,25;Crystal Palace;Maxence Lacroix;Aerial;10,282509421342633;31,731033817170015;-0,0;Newcastle;Fabian Schär;Aerial;92,44311764539316;4,52265496623098;-0,0;Crystal Palace;Maxence Lacroix;Missedshots;10,282509421342633;31,731033817170015;0,12
1903259;False;41;0;4,25;Crystal Palace;Yéremy Pino;Challenge;82,46314328231733;4,937712491846698;-0,0;Newcastle;Lewis Hall;Takeon;27,931523409939537;10,756587001267032;1,0;Newcastle;Lewis Hall;Savedshot;24,52835094334717;13,975623214784553;0,11
1903259;False;43;0;4,25;Crystal Palace;Will Hughes;Takeon;32,69388321995416;12,398887000189417;-0,0;Newcastle;Sandro Tonali;Challenge;68,76692518936702;6,052122911305598;-2,0;Crystal Palace;Will Hughes;Missedshots;26,427258654654295;15,754399132450487;0,19
1903259;False;44;0;4,25;Crystal Palace;Adam Wharton;Pass;64,61184102004833;6,473091137996117;8,0;Crystal Palace;Brennan Johnson;Pass;26,974246977441283;4,978849136831443;1,0;Crystal Palace;Jean-Philippe Mateta;Savedshot;13,541787178950942;28,67412758560393;0,54
1903259;False;45;0;4,25;Newcastle;Lewis Hall;Aerial;96,20862747176056;4,343304363896182;0,0;Newcastle;Jacob Murphy;Balltouch;81,7745681737299;4,315529877981106;-1,0;Crystal Palace;Marc Guéhi;Missedshots;8,723531395025756;25,577021362148542;0,78
1903259;False;48;0;4,25;Newcastle;Bruno Guimarães;Pass;66,67960707742661;5,620926960552307;-1,0;Crystal Palace;Yéremy Pino;Pass;30,617805277321885;9,70966829414127;1,0;Crystal Palace;Will Hughes;Missedshots;9,220086767487608;37,10328496013029;0,81
1903259;False;59;0;4,25;Crystal Palace;Yéremy Pino;Ballrecovery;55,82374046944543;6,860478443654514;6,0;Crystal Palace;Yéremy Pino;Pass;23,92530041608674;17,37763352028121;3,0;Crystal Palace;Brennan Johnson;Savedshot;24,807257002740148;9,931530434082267;0,15
1903259;False;61;0;4,25;Newcastle;Joelinton;Aerial;10,159232254457027;37,74930657372992;-0,0;Crystal Palace;Marc Guéhi;Aerial;90,57157390704877;4,6244887142149285;-1,0;Newcastle;Joelinton;Missedshots;10,159232254457027;37,74930657372992;0,38
1903259;False;61;0;4,25;Newcastle;Yoane Wissa;Dispossessed;10,625441167311598;32,61972672411059;-0,0;Crystal Palace;Tyrick Mitchell;Tackle;91,50355184363063;4,57089504024681;-1,0;Newcastle;Sandro Tonali;Savedshot;11,494781424629181;33,411127022250064;0,34
1903259;False;64;0;4,25;Crystal Palace;Adam Wharton;Tackle;67,3136687456567;6,177349057825984;5,0;Crystal Palace;Adam Wharton;Pass;33,931254029286926;11,702371236534713;2,0;Crystal Palace;Brennan Johnson;Savedshot;21,617122842783683;8,167768495879432;0,26
1903259;False;68;0;4,25;Crystal Palace;Justin Devenny;Challenge;91,25486288412252;4,39021941889999;-0,0;Newcastle;Harvey Barnes;Takeon;29,790099026354383;6,118569881809934;1,0;Newcastle;Harvey Barnes;Savedshot;25,44346674492294;10,210679788728156;0,11
1903259;True;70;0;4,25;Newcastle;Bruno Guimarães;Aerial;4,512205669071396;77,79866775571723;-0,0;Crystal Palace;Justin Devenny;Aerial;95,60522998246486;4,384462628718302;-1,0;Newcastle;Bruno Guimarães;Goal;4,512205669071396;77,79866775571723;0,84
1903259;False;76;1;4,25;Newcastle;Lewis Miley;Pass;35,100569795944914;2,7167807480718036;1,0;Newcastle;Fabian Schär;Pass;28,656761854752542;8,452771060383148;2,0;Newcastle;Harvey Barnes;Savedshot;12,323960402403122;25,933332335323033;0,72
1903259;True;77;1;4,25;Crystal Palace;Marc Guéhi;Balltouch;97,4032853655358;4,303692569825013;1,0;Crystal Palace;Maxence Lacroix;Balltouch;98,51832316884003;4,254382556561327;-1,0;Newcastle;Malick Thiaw;Goal;2,801785145224377;105,14000321983659;1,0
1903259;False;79;-2;4,25;Newcastle;Malick Thiaw;Clearance;91,20888114651994;4,580329145374171;1,0;Newcastle;Lewis Miley;Clearance;91,49010875499056;4,457522742545343;-3,0;Crystal Palace;Marc Guéhi;Savedshot;24,35261792908516;13,28684716314006;0,4
1903259;False;79;-2;4,25;Crystal Palace;Marc Guéhi;Savedshot;24,35261792908516;13,28684716314006;0,0;Newcastle;Malick Thiaw;Save;91,24631499408619;4,581595010643169;-2,0;Crystal Palace;Christantus Uche;Savedshot;15,175308893067053;26,850226627617513;0,43
1903259;False;85;2;4,25;Newcastle;Jacob Ramsey;Pass;33,58466912149054;10,128657141396051;1,0;Newcastle;Harvey Barnes;Pass;24,795160818191928;3,76042270402;4,0;Newcastle;Jacob Murphy;Missedshots;21,88195603688116;8,14491667942167;0,24
1903259;False;91;2;4,25;Newcastle;Lewis Miley;Pass;76,87841049345388;4,754302371934702;2,0;Newcastle;Bruno Guimarães;Pass;74,16306358289145;5,1836910162609335;4,0;Newcastle;Harvey Barnes;Savedshot;18,46212338816963;14,176531141730345;0,47
1903259;False;91;2;4,25;Newcastle;Harvey Barnes;Savedshot;18,46212338816963;14,176531141730345;0,0;Crystal Palace;Dean Henderson;Save;96,73985734949169;4,327083352301518;-2,0;Newcastle;Joe Willock;Missedshots;8,203657720797468;47,72494504054454;0,81
1903260;False;1;0;3,37;Sunderland;Nordi Mukiele;Pass;50,40793588315237;1,0618464818858977;-4,0;West Ham;Valentín Castellanos;Clearance;91,61642865774675;4,49998621457186;-2,0;Sunderland;Noah Sadiki;Savedshot;19,400257730246775;21,06589596507549;0,07
1903260;True;13;0;3,37;West Ham;Crysencio Summerville;Aerial;9,021086409075124;38,167483112707636;-0,0;Sunderland;Nordi Mukiele;Aerial;92,85138663477245;4,507282775883677;-1,0;West Ham;Crysencio Summerville;Goal;7,932212806020771;44,290020405474586;0,77
1903260;False;14;-1;3,37;West Ham;Tomás Soucek;Clearance;91,27902278179802;4,55327133223178;-0,0;Sunderland;Omar Alderete;Balltouch;12,366486970841803;18,017278223798076;1,0;Sunderland;Trai Hume;Missedshots;12,624183141890803;10,233096465454334;0,61
1903260;False;16;1;3,37;West Ham;Aaron Wan-Bissaka;Pass;41,329045476516875;5,011053614570601;0,0;West Ham;Crysencio Summerville;Goodskill;22,424317157942625;12,96982800623336;3,0;West Ham;Jarrod Bowen;Savedshot;19,38788281375767;20,484591360314127;0,41
1903260;False;16;1;3,37;West Ham;Jarrod Bowen;Savedshot;19,38788281375767;20,484591360314127;0,0;Sunderland;Nordi Mukiele;Save;85,01917430791715;4,923144346839866;-2,0;West Ham;Pablo;Missedshots;16,254230218623096;8,629791337966783;0,2
1903260;False;20;-1;3,37;Sunderland;Dan Ballard;Aerial;14,958609561052127;14,439752349310128;-0,0;West Ham;Tomás Soucek;Aerial;93,50807451765863;4,439580603363495;-1,0;Sunderland;Dan Ballard;Missedshots;14,958609561052127;14,439752349310128;0,19
1903260;False;30;2;3,37;Sunderland;Reinildo Mandava;Aerial;90,32031886569045;4,50179421455712;-1,0;West Ham;Tomás Soucek;Pass;25,253910588263356;8,271521730969788;1,0;West Ham;Valentín Castellanos;Savedshot;9,761659694949419;37,226076946037864;0,65
1903260;False;30;2;3,37;West Ham;Valentín Castellanos;Ballrecovery;50,02249493977685;6,560054261292124;1,0;West Ham;Valentín Castellanos;Pass;45,07282995331001;7,234830898292249;5,0;West Ham;Crysencio Summerville;Savedshot;26,419689627245813;6,466221415574963;0,35
1903260;False;42;2;3,37;West Ham;Mateus Fernandes;Pass;70,85435766415499;5,453306898664652;7,0;West Ham;Crysencio Summerville;Pass;36,40274714908203;1,7259977865937977;2,0;West Ham;Valentín Castellanos;Savedshot;21,695391215647625;9,986226810580781;0,32
1903260;True;42;2;3,37;West Ham;Valentín Castellanos;Savedshot;21,695391215647625;9,986226810580781;0,0;Sunderland;Dan Ballard;Save;92,30520028687441;4,428342943678868;-3,0;West Ham;Mateus Fernandes;Goal;31,0716912960978;11,76986545021533;0,66
1903260;False;57;-3;3,37;Sunderland;Omar Alderete;Pass;51,62024796530912;7,424782524331404;2,0;Sunderland;Habib Diarra;Ballrecovery;31,926478039395455;13,069019480011875;5,0;Sunderland;Habib Diarra;Savedshot;27,8044960393099;11,067307099228904;0,31
1903260;False;57;-3;3,37;Sunderland;Enzo Le Fée;Pass;49,502525188115406;0,08604571694476361;-3,0;West Ham;Jean-Clair Todibo;Clearance;90,31245761244679;4,640756890686836;-2,0;Sunderland;Chemsdine Talbi;Missedshots;27,075080793969942;14,54044836092885;0,13
1903260;False;59;3;3,37;West Ham;Jarrod Bowen;Aerial;10,807867504739312;16,183311769262165;-0,0;Sunderland;Chemsdine Talbi;Clearance;96,41996681185906;4,324330337120465;-2,0;West Ham;Mateus Fernandes;Missedshots;23,810291892372923;17,470552309742462;0,09
1903260;False;63;3;3,37;West Ham;Pablo;Pass;51,696228102251325;6,049797768674844;7,0;West Ham;Crysencio Summerville;Pass;26,64807685368683;4,445613054587183;2,0;West Ham;Valentín Castellanos;Savedshot;23,24220299369232;14,341582182864917;0,33
1903260;True;65;-3;3,37;Sunderland;Habib Diarra;Pass;53,711265112637214;3,544670975859557;2,0;Sunderland;Nordi Mukiele;Pass;32,241588050218624;2,6140398046777205;1,0;Sunderland;Brian Brobbey;Goal;8,475848040166836;45,056608041719755;0,8
1903260;False;81;2;3,37;Sunderland;Enzo Le Fée;Clearance;90,37267286077136;4,47103157891496;-4,0;West Ham;Callum Wilson;Balltouch;19,416487838947592;14,449993959101908;0,0;West Ham;Konstantinos Mavropanos;Missedshots;18,72164522684906;22,100014270124362;0,33
1903260;False;82;-2;3,37;Sunderland;Dennis Cirkin;Pass;35,97360143216133;6,424298168447798;2,0;Sunderland;Chemsdine Talbi;Pass;37,811373950175366;2,692765802839101;2,0;Sunderland;Wilson Isidor;Missedshots;16,17188919081503;15,184382204951334;0,24
1903260;False;91;2;3,37;West Ham;Konstantinos Mavropanos;Balltouch;2,863564212655268;104,22446929392818;-1,0;Sunderland;Wilson Isidor;Clearance;96,65112518744932;4,308189339907909;-1,0;West Ham;Mateus Fernandes;Shotonpost;26,886799735186038;14,85017482363143;0,05
1903260;False;91;2;3,37;West Ham;Callum Wilson;Aerial;7,278049189171499;52,71231750762372;-0,0;Sunderland;Luke O'Nien;Aerial;92,9137772345953;4,5109185337900755;-1,0;West Ham;Callum Wilson;Missedshots;7,278049189171499;52,71231750762372;0,58
1903261;False;1;0;4,25;Sunderland;Granit Xhaka;Balltouch;59,24390263984978;6,899672732100235;0,0;Sunderland;Trai Hume;Balltouch;71,2722246039788;5,627616586407964;-5,0;Tottenham;Mathys Tel;Savedshot;29,1061849097404;14,331327616245098;0,12
1903261;False;8;0;4,25;Tottenham;Pedro Porro;Tackle;53,74681385905587;5,612315166315009;1,0;Tottenham;Pedro Porro;Ballrecovery;47,37773738793358;5,9186557133667375;2,0;Tottenham;Pedro Porro;Missedshots;45,348649373492925;5,220106410902239;0,3
1903261;False;10;0;4,25;Tottenham;Richarlison;Takeon;26,34634699536161;14,355228438914624;1,0;Tottenham;Richarlison;Ballrecovery;28,622543562723425;13,140178807274536;3,0;Tottenham;Richarlison;Savedshot;22,842942017174586;12,02925087281276;0,39
1903261;False;25;0;4,25;Tottenham;Richarlison;Pass;41,88221579620639;8,27833360831241;4,0;Tottenham;Wilson Odobert;Pass;34,30014577228499;12,18135905604382;1,0;Tottenham;Mathys Tel;Missedshots;24,135658267385203;12,8949131541244;0,09
1903261;False;26;0;4,25;Tottenham;Richarlison;Aerial;11,541230437002811;34,85857526506181;-0,0;Sunderland;Omar Alderete;Aerial;88,61828253808578;4,729055746954217;-1,0;Tottenham;Richarlison;Savedshot;11,541230437002811;34,85857526506181;0,25
1903261;False;29;0;4,25;Tottenham;Mathys Tel;Pass;49,502525188115406;0,08604571694476361;1,0;Tottenham;Cristian Romero;Pass;15,646724896923317;7,389096641230585;1,0;Tottenham;Micky van de Ven;Savedshot;8,969392398596465;40,04944331373414;0,65
1903261;True;29;0;4,25;Tottenham;Micky van de Ven;Savedshot;8,969392398596465;40,04944331373414;0,0;Tottenham;Ben Davies;Balltouch;3,6013886210738155;90,92527944298672;2,0;Tottenham;Ben Davies;Goal;3,214031735997642;97,45616875127462;0,9
1903261;False;35;-1;4,25;Sunderland;Lutsharel Geertruida;Pass;40,48826990623334;9,130792609710975;4,0;Sunderland;Trai Hume;Pass;48,567478831003775;3,8922764296697365;3,0;Sunderland;Enzo Le Fée;Savedshot;20,480478510034867;12,600549395216818;0,16
1903261;False;36;-1;4,25;Sunderland;Nordi Mukiele;Pass;52,43700983084371;2,4203461305081544;-4,0;Tottenham;Richarlison;Clearance;88,52208763918755;4,70736005006986;-4,0;Sunderland;Trai Hume;Missedshots;28,044429036798018;12,957289580277578;0,04
